long,long,long,long,long,None,bool,long,long,flags,long,long,None,long,long,
1535,185,2538,0,0,,0,1,0,0x1,85,45,,0,0,
1532,185,2550,0,0,,0,1,3102,0x0,0,0,,0,0,
1872,185,3371,0,0,,0,1,0,0x0,140,100,,0,0,
1873,185,3372,0,0,,0,1,0,0x0,170,130,,0,0,
1874,185,3373,0,0,,0,1,0,0x0,200,160,,0,0,
1876,185,3377,0,0,,0,1,0,0x0,190,150,,0,0,
1875,185,3376,0,0,,0,1,0,0x0,210,170,,0,0,
1871,185,3370,0,0,,0,1,0,0x0,160,120,,0,0,
1536,185,2539,0,0,,0,30,0,0x0,90,50,,0,0,
1674,185,2795,0,0,,0,40,0,0x0,100,60,,0,0,
1538,185,2541,0,0,,0,65,0,0x0,130,90,,0,0,
1539,185,2542,0,0,,0,65,0,0x0,130,90,,0,0,
1540,185,2543,0,0,,0,75,0,0x0,155,115,,0,0,
1543,185,2544,0,0,,0,75,0,0x0,155,115,,0,0,
1544,185,2545,0,0,,0,85,0,0x0,165,125,,0,0,
1545,185,2546,0,0,,0,110,0,0x0,160,120,,0,0,
1546,185,2547,0,0,,0,125,0,0x0,175,135,,0,0,
1547,185,2548,0,0,,0,135,0,0x0,170,130,,0,0,
1548,185,2549,0,0,,0,135,0,0x0,180,140,,0,0,
1846,186,3308,0,0,,0,1,0,0x0,185,170,,0,0,
8016,186,14891,0,0,,0,1,0,0x0,230,230,,0,0,
5387,186,10097,0,0,,0,1,0,0x0,175,175,,0,0,
5386,186,10098,0,0,,0,1,0,0x0,230,230,,0,0,
5487,186,10248,0,0,,0,1,0,0x0,0,0,,0,0,
4682,186,8388,0,0,,0,1,0,0x0,0,0,,0,0,
8796,186,16153,0,0,,0,1,0,0x0,250,250,,0,0,
3324,186,2657,0,0,,0,1,0,0x1,70,25,,0,0,
1600,186,2659,0,0,,0,1,0,0x0,100,50,,0,0,
1599,186,2658,0,0,,0,1,0,0x0,115,95,,0,0,
1597,186,2656,0,0,,0,1,0,0x1,0,0,,0,0,
1573,186,2579,0,0,,0,1,0,0x0,175,150,,0,0,
1572,186,2578,0,0,,0,1,2579,0x0,150,125,,0,0,
1571,186,2577,0,0,,0,1,2578,0x0,125,100,,0,0,
1570,186,2576,0,0,,0,1,3564,0x0,0,0,,0,0,
1569,186,2575,0,0,,0,1,2576,0x0,0,0,,0,0,
1568,186,2580,0,0,,0,1,8388,0x1,0,0,,0,0,
2037,186,3569,0,0,,0,1,0,0x0,165,165,,0,0,
2036,186,3564,0,0,,0,1,10248,0x0,0,0,,0,0,
1847,186,3307,0,0,,0,1,0,0x0,125,125,,0,0,
1848,186,3304,0,0,,0,1,0,0x0,75,50,,0,0,
2487,188,3110,0,0,,0,1,7799,0x2,0,0,,0,0,
4371,188,7799,0,0,,0,1,7800,0x0,0,0,,0,0,
4374,188,7802,0,0,,0,1,11762,0x0,0,0,,0,0,
4376,188,7805,0,0,,0,1,11766,0x0,0,0,,0,0,
3895,188,6307,0,0,,0,1,7804,0x0,0,0,,0,0,
10557,188,18740,0,0,,0,1,0,0x2,0,0,,0,0,
10556,188,18737,0,0,,0,1,0,0x2,0,0,,0,0,
10537,188,18728,0,0,,0,1,0,0x2,0,0,,0,0,
6205,188,11763,0,0,,0,1,0,0x0,0,0,,0,0,
6204,188,11762,0,0,,0,1,11763,0x0,0,0,,0,0,
6203,188,11771,0,0,,0,1,0,0x0,0,0,,0,0,
6202,188,11770,0,0,,0,1,11771,0x0,0,0,,0,0,
6201,188,11767,0,0,,0,1,0,0x0,0,0,,0,0,
6200,188,11766,0,0,,0,1,11767,0x0,0,0,,0,0,
4588,188,8317,0,0,,0,1,11770,0x0,0,0,,0,0,
4587,188,8316,0,0,,0,1,8317,0x0,0,0,,0,0,
4586,188,2947,0,0,,0,1,8316,0x0,0,0,,0,0,
4926,188,4511,0,0,,0,1,0,0x0,0,0,,0,0,
4375,188,7804,0,0,,0,1,7805,0x0,0,0,,0,0,
4373,188,7801,0,0,,0,1,7802,0x0,0,0,,0,0,
4372,188,7800,0,0,,0,1,7801,0x0,0,0,,0,0,
10534,189,18730,0,0,,0,1,0,0x2,0,0,,0,0,
10563,189,18739,0,0,,0,1,0,0x2,0,0,,0,0,
10562,189,18738,0,0,,0,1,0,0x2,0,0,,0,0,
2356,197,3908,0,0,,0,1,3909,0x0,0,0,,0,0,
2362,197,2389,0,0,,0,1,0,0x0,100,65,,0,0,
2364,197,2392,0,0,,0,1,0,0x0,100,65,,0,0,
2366,197,2394,0,0,,0,1,0,0x0,100,65,,0,0,
2383,197,3845,0,0,,0,1,0,0x0,140,105,,0,0,
2382,197,3844,0,0,,0,1,0,0x0,160,125,,0,0,
2381,197,3843,0,0,,0,1,0,0x0,145,110,,0,0,
2380,197,3842,0,0,,0,1,0,0x0,130,95,,0,0,
2379,197,3841,0,0,,0,1,0,0x0,120,85,,0,0,
2378,197,3840,0,0,,0,1,0,0x0,95,60,,0,0,
2377,197,3865,0,0,,0,1,0,0x0,185,180,,0,0,
2376,197,3839,0,0,,0,1,0,0x0,145,135,,0,0,
2375,197,2406,0,0,,0,1,0,0x0,130,110,,0,0,
2392,197,3856,0,0,,0,1,0,0x0,190,160,,0,0,
2391,197,3855,0,0,,0,1,0,0x0,185,150,,0,0,
2390,197,3854,0,0,,0,1,0,0x0,195,165,,0,0,
2389,197,3852,0,0,,0,1,0,0x0,180,150,,0,0,
2388,197,3851,0,0,,0,1,0,0x0,185,150,,0,0,
2387,197,3850,0,0,,0,1,0,0x0,170,135,,0,0,
2386,197,3849,0,0,,0,1,0,0x0,180,145,,0,0,
2385,197,3848,0,0,,0,1,0,0x0,170,135,,0,0,
2384,197,3847,0,0,,0,1,0,0x0,155,120,,0,0,
2401,197,3866,0,0,,0,1,0,0x0,170,135,,0,0,
2400,197,3864,0,0,,0,1,0,0x0,250,220,,0,0,
2399,197,3863,0,0,,0,1,0,0x0,230,200,,0,0,
2398,197,3862,0,0,,0,1,0,0x0,250,220,,0,0,
2397,197,3861,0,0,,0,1,0,0x0,235,205,,0,0,
2396,197,3860,0,0,,0,1,0,0x0,225,195,,0,0,
2395,197,3859,0,0,,0,1,0,0x0,200,170,,0,0,
2394,197,3858,0,0,,0,1,0,0x0,220,190,,0,0,
2393,197,3857,0,0,,0,1,0,0x0,215,185,,0,0,
6587,197,12059,0,0,,0,1,0,0x0,230,220,,0,0,
6585,197,12055,0,0,,0,1,0,0x0,260,230,,0,0,
6584,197,12053,0,0,,0,1,0,0x0,260,230,,0,0,
6583,197,12052,0,0,,0,1,0,0x0,255,225,,0,0,
6582,197,12050,0,0,,0,1,0,0x0,255,225,,0,0,
6581,197,12049,0,0,,0,1,0,0x0,250,220,,0,0,
6580,197,12048,0,0,,0,1,0,0x0,250,220,,0,0,
6579,197,12047,0,0,,0,1,0,0x0,180,145,,0,0,
4856,197,8774,0,0,,0,1,0,0x0,230,200,,0,0,
4021,197,6690,0,0,,0,1,0,0x0,185,155,,0,0,
4020,197,6688,0,0,,0,1,0,0x0,175,140,,0,0,
4019,197,6686,0,0,,0,1,0,0x0,130,95,,0,0,
4003,197,3813,0,0,,0,1,0,0x0,200,170,,0,0,
4002,197,3757,0,0,,0,1,0,0x0,140,105,,0,0,
4001,197,3755,0,0,,0,1,0,0x0,105,70,,0,0,
4000,197,3758,0,0,,0,1,0,0x0,155,120,,0,0,
3973,197,6521,0,0,,0,1,0,0x0,150,115,,0,0,
6604,197,12073,0,0,,0,1,0,0x0,275,245,,0,0,
10487,197,18560,0,0,,0,1,0,0x0,320,290,,0,0,
10444,197,18458,0,0,,0,1,0,0x0,345,315,,0,0,
10443,197,18457,0,0,,0,1,0,0x0,345,315,,0,0,
10442,197,18456,0,0,,0,1,0,0x0,345,315,,0,0,
10441,197,18455,0,0,,0,1,0,0x0,345,315,,0,0,
10440,197,18454,0,0,,0,1,0,0x0,345,315,,0,0,
10439,197,18453,0,0,,0,1,0,0x0,345,315,,0,0,
10438,197,18452,0,0,,0,1,0,0x0,345,315,,0,0,
10437,197,18451,0,0,,0,1,0,0x0,345,315,,0,0,
10436,197,18450,0,0,,0,1,0,0x0,345,315,,0,0,
10435,197,18449,0,0,,0,1,0,0x0,345,315,,0,0,
10434,197,18448,0,0,,0,1,0,0x0,345,315,,0,0,
10433,197,18447,0,0,,0,1,0,0x0,345,315,,0,0,
10432,197,18446,0,0,,0,1,0,0x0,345,315,,0,0,
10431,197,18445,0,0,,0,1,0,0x0,345,315,,0,0,
10430,197,18444,0,0,,0,1,0,0x0,340,310,,0,0,
10429,197,18442,0,0,,0,1,0,0x0,335,305,,0,0,
10428,197,18441,0,0,,0,1,0,0x0,335,305,,0,0,
10427,197,18440,0,0,,0,1,0,0x0,335,305,,0,0,
10426,197,18439,0,0,,0,1,0,0x0,335,305,,0,0,
10425,197,18438,0,0,,0,1,0,0x0,330,300,,0,0,
10424,197,18437,0,0,,0,1,0,0x0,330,300,,0,0,
10423,197,18436,0,0,,0,1,0,0x0,330,300,,0,0,
10422,197,18434,0,0,,0,1,0,0x0,325,295,,0,0,
10421,197,18424,0,0,,0,1,0,0x0,325,295,,0,0,
10420,197,18423,0,0,,0,1,0,0x0,325,295,,0,0,
10419,197,18422,0,0,,0,1,0,0x0,320,290,,0,0,
10418,197,18421,0,0,,0,1,0,0x0,320,290,,0,0,
10417,197,18420,0,0,,0,1,0,0x0,320,290,,0,0,
10416,197,18419,0,0,,0,1,0,0x0,320,290,,0,0,
10413,197,18418,0,0,,0,1,0,0x0,320,290,,0,0,
10412,197,18417,0,0,,0,1,0,0x0,320,290,,0,0,
10411,197,18416,0,0,,0,1,0,0x0,320,290,,0,0,
10410,197,18414,0,0,,0,1,0,0x0,315,285,,0,0,
10409,197,18413,0,0,,0,1,0,0x0,315,285,,0,0,
10408,197,18415,0,0,,0,1,0,0x0,315,285,,0,0,
10407,197,18412,0,0,,0,1,0,0x0,315,285,,0,0,
10406,197,18411,0,0,,0,1,0,0x0,310,280,,0,0,
10405,197,18410,0,0,,0,1,0,0x0,310,280,,0,0,
10404,197,18409,0,0,,0,1,0,0x0,310,280,,0,0,
10403,197,18408,0,0,,0,1,0,0x0,305,275,,0,0,
10402,197,18407,0,0,,0,1,0,0x0,305,275,,0,0,
10401,197,18405,0,0,,0,1,0,0x0,305,275,,0,0,
10400,197,18406,0,0,,0,1,0,0x0,305,275,,0,0,
10399,197,18404,0,0,,0,1,0,0x0,300,270,,0,0,
10398,197,18403,0,0,,0,1,0,0x0,300,270,,0,0,
10397,197,18402,0,0,,0,1,0,0x0,300,270,,0,0,
10396,197,18401,0,0,,0,1,0,0x0,260,255,,0,0,
6613,197,12082,0,0,,0,1,0,0x0,285,255,,0,0,
6616,197,12085,0,0,,0,1,0,0x0,255,245,,0,0,
6610,197,12079,0,0,,0,1,0,0x0,280,250,,0,0,
6607,197,12076,0,0,,0,1,0,0x0,280,250,,0,0,
4409,197,7893,0,0,,0,1,0,0x0,180,145,,0,0,
4408,197,7892,0,0,,0,1,0,0x0,180,145,,0,0,
4710,197,8468,0,0,,0,1,0,0x0,0,0,,0,0,
6621,197,12090,0,0,,0,1,0,0x0,295,265,,0,0,
4709,197,8467,0,0,,0,1,0,0x0,170,135,,0,0,
4708,197,8465,0,0,,0,1,0,0x0,100,65,,0,0,
4878,197,8804,0,0,,0,1,0,0x0,255,225,,0,0,
4868,197,8782,0,0,,0,1,0,0x0,200,170,,0,0,
4857,197,8778,0,0,,0,1,0,0x0,190,160,,0,0,
4715,197,8483,0,0,,0,1,0,0x0,180,170,,0,0,
4714,197,8489,0,0,,0,1,0,0x0,195,185,,0,0,
6625,197,12180,0,0,,0,1,0,0x0,0,0,,0,0,
6624,197,12093,0,0,,0,1,0,0x0,295,265,,0,0,
6623,197,12092,0,0,,0,1,0,0x0,295,265,,0,0,
6622,197,12091,0,0,,0,1,0,0x0,265,255,,0,0,
6620,197,12089,0,0,,0,1,0,0x0,260,250,,0,0,
6619,197,12088,0,0,,0,1,0,0x0,290,260,,0,0,
6618,197,12087,0,0,,0,1,0,0x0,290,260,,0,0,
6617,197,12086,0,0,,0,1,0,0x0,290,260,,0,0,
6615,197,12084,0,0,,0,1,0,0x0,285,255,,0,0,
6614,197,12083,0,0,,0,1,0,0x0,285,255,,0,0,
6612,197,12081,0,0,,0,1,0,0x0,285,255,,0,0,
6611,197,12080,0,0,,0,1,0,0x0,250,240,,0,0,
6609,197,12078,0,0,,0,1,0,0x0,280,250,,0,0,
6608,197,12077,0,0,,0,1,0,0x0,250,240,,0,0,
6606,197,12075,0,0,,0,1,0,0x0,245,235,,0,0,
6605,197,12074,0,0,,0,1,0,0x0,275,245,,0,0,
6603,197,12072,0,0,,0,1,0,0x0,275,245,,0,0,
4877,197,8802,0,0,,0,1,0,0x0,250,220,,0,0,
4876,197,8799,0,0,,0,1,0,0x0,235,215,,0,0,
4875,197,8797,0,0,,0,1,0,0x0,245,215,,0,0,
4874,197,8795,0,0,,0,1,0,0x0,240,210,,0,0,
4873,197,8793,0,0,,0,1,0,0x0,240,210,,0,0,
4872,197,8791,0,0,,0,1,0,0x0,225,205,,0,0,
4871,197,8789,0,0,,0,1,0,0x0,230,200,,0,0,
4870,197,8786,0,0,,0,1,0,0x0,225,195,,0,0,
4867,197,8780,0,0,,0,1,0,0x0,195,165,,0,0,
4869,197,8784,0,0,,0,1,0,0x0,215,185,,0,0,
6586,197,12056,0,0,,0,1,0,0x0,260,230,,0,0,
6578,197,12046,0,0,,0,1,0,0x0,135,100,,0,0,
6577,197,12045,0,0,,0,1,0,0x0,85,50,,0,0,
6576,197,12044,0,0,,0,1,0,0x1,60,35,,0,0,
4311,197,7643,0,0,,0,1,0,0x0,175,140,,0,0,
4308,197,7639,0,0,,0,1,0,0x0,160,125,,0,0,
4307,197,7636,0,0,,0,1,0,0x0,150,115,,0,0,
4306,197,7633,0,0,,0,1,0,0x0,130,95,,0,0,
4305,197,7629,0,0,,0,1,0,0x0,115,80,,0,0,
4304,197,7630,0,0,,0,1,0,0x0,115,80,,0,0,
4303,197,7624,0,0,,0,1,0,0x0,90,55,,0,0,
4302,197,7623,0,0,,0,1,0,0x0,90,55,,0,0,
6599,197,12068,0,0,,0,1,0,0x0,270,240,,0,0,
6598,197,12067,0,0,,0,1,0,0x0,270,240,,0,0,
6597,197,12066,0,0,,0,1,0,0x0,270,240,,0,0,
6596,197,12065,0,0,,0,1,0,0x0,270,240,,0,0,
4024,197,6695,0,0,,0,1,0,0x0,235,205,,0,0,
4023,197,6693,0,0,,0,1,0,0x0,225,195,,0,0,
4022,197,6692,0,0,,0,1,0,0x0,200,170,,0,0,
6602,197,12071,0,0,,0,1,0,0x0,270,240,,0,0,
6601,197,12070,0,0,,0,1,0,0x0,270,240,,0,0,
6600,197,12069,0,0,,0,1,0,0x0,270,240,,0,0,
6592,197,12064,0,0,,0,1,0,0x0,235,225,,0,0,
6591,197,12063,0,0,,0,1,0,0x0,265,235,,0,0,
6590,197,12062,0,0,,0,1,0,0x0,265,235,,0,0,
6589,197,12061,0,0,,0,1,0,0x0,230,220,,0,0,
6588,197,12060,0,0,,0,1,0,0x0,260,230,,0,0,
4855,197,8772,0,0,,0,1,0,0x0,225,195,,0,0,
4854,197,8770,0,0,,0,1,0,0x0,240,210,,0,0,
4853,197,8766,0,0,,0,1,0,0x0,225,195,,0,0,
4852,197,8764,0,0,,0,1,0,0x0,220,190,,0,0,
4851,197,8762,0,0,,0,1,0,0x0,180,170,,0,0,
4850,197,8760,0,0,,0,1,0,0x0,165,155,,0,0,
4849,197,8758,0,0,,0,1,0,0x0,190,160,,0,0,
4848,197,8776,0,0,,0,1,0,0x0,85,50,,0,0,
2374,197,2403,0,0,,0,1,0,0x0,165,130,,0,0,
2373,197,2401,0,0,,0,1,0,0x0,155,120,,0,0,
2372,197,2399,0,0,,0,1,0,0x0,145,110,,0,0,
2371,197,2402,0,0,,0,1,0,0x0,135,100,,0,0,
2370,197,2964,0,0,,0,1,0,0x0,105,90,,0,0,
2369,197,2396,0,0,,0,1,0,0x0,130,95,,0,0,
2368,197,2395,0,0,,0,1,0,0x0,130,95,,0,0,
2367,197,2397,0,0,,0,1,0,0x0,120,85,,0,0,
2409,197,3915,0,0,,0,1,0,0x1,60,35,,0,0,
2408,197,3914,0,0,,0,1,0,0x0,90,55,,0,0,
2407,197,3873,0,0,,0,1,0,0x0,220,210,,0,0,
2406,197,3872,0,0,,0,1,0,0x0,205,195,,0,0,
2405,197,3871,0,0,,0,1,0,0x0,190,180,,0,0,
2404,197,3870,0,0,,0,1,0,0x0,175,165,,0,0,
2403,197,3869,0,0,,0,1,0,0x0,155,145,,0,0,
2402,197,3868,0,0,,0,1,0,0x0,185,150,,0,0,
2365,197,2393,0,0,,0,1,0,0x0,60,35,,0,0,
2363,197,2386,0,0,,0,1,0,0x0,125,90,,0,0,
2361,197,2385,0,0,,0,1,0,0x0,70,45,,0,0,
2358,197,3910,0,0,,0,1,12180,0x0,0,0,,0,0,
2359,197,2963,0,0,,0,1,0,0x1,50,25,,0,0,
2360,197,2387,0,0,,0,1,0,0x1,60,35,,0,0,
2357,197,3909,0,0,,0,1,3910,0x0,0,0,,0,0,
2410,202,4036,0,0,,0,1,4037,0x0,0,0,,0,0,
2444,202,3949,0,0,,0,1,0,0x0,180,155,,0,0,
2443,202,3947,0,0,,0,1,0,0x0,145,125,,0,0,
2442,202,3946,0,0,,0,1,0,0x0,145,125,,0,0,
2441,202,3945,0,0,,0,1,0,0x0,145,125,,0,0,
2440,202,3944,0,0,,0,1,0,0x0,175,125,,0,0,
2439,202,3942,0,0,,0,1,0,0x0,175,125,,0,0,
2438,202,3941,0,0,,0,1,0,0x0,170,120,,0,0,
2437,202,3940,0,0,,0,1,0,0x0,170,145,,0,0,
2436,202,3939,0,0,,0,1,0,0x0,170,145,,0,0,
7073,202,12908,0,0,,0,1,0,0x0,280,260,,0,0,
7072,202,12907,0,0,,0,1,0,0x0,275,255,,0,0,
7071,202,12906,0,0,,0,1,0,0x0,270,250,,0,0,
7070,202,12905,0,0,,0,1,0,0x0,265,245,,0,0,
7069,202,12904,0,0,,0,1,0,0x0,260,240,,0,0,
7068,202,12903,0,0,,0,1,0,0x0,255,235,,0,0,
7067,202,12902,0,0,,0,1,0,0x0,250,230,,0,0,
7066,202,12900,0,0,,0,1,0,0x0,245,205,,0,0,
7065,202,12899,0,0,,0,1,0,0x0,245,225,,0,0,
7064,202,12897,0,0,,0,1,0,0x0,250,230,,0,0,
7063,202,12895,0,0,,0,1,0,0x0,205,205,,0,0,
6879,202,12622,0,0,,0,1,0,0x0,285,265,,0,0,
6876,202,12619,0,0,,0,1,0,0x0,275,235,,0,0,
6875,202,12618,0,0,,0,1,0,0x0,270,250,,0,0,
8196,202,15255,0,0,,0,1,0,0x0,240,200,,0,0,
6945,202,12719,0,0,,0,1,0,0x0,250,210,,0,0,
6944,202,12760,0,0,,0,1,0,0x0,245,205,,0,0,
6869,202,12603,0,0,,0,1,0,0x0,255,215,,0,0,
6868,202,12599,0,0,,0,1,0,0x0,255,215,,0,0,
5068,202,9273,0,0,,0,1,0,0x0,200,160,,0,0,
4607,202,8339,0,0,,0,1,0,0x0,130,115,,0,0,
4606,202,8334,0,0,,0,1,0,0x0,130,115,,0,0,
4571,202,8243,0,0,,0,1,0,0x0,225,185,,0,0,
4294,202,7430,0,0,,0,1,0,0x0,90,70,,0,0,
7296,202,13240,0,0,,0,1,0,0x0,0,0,,0,0,
6951,202,12758,0,0,,0,1,0,0x0,285,265,,0,0,
3945,202,6458,0,0,,0,1,0,0x0,185,160,,0,0,
6950,202,12759,0,0,,0,1,0,0x0,280,260,,0,0,
6949,202,12754,0,0,,0,1,0,0x0,275,235,,0,0,
6948,202,12755,0,0,,0,1,0,0x0,270,230,,0,0,
6947,202,12722,0,0,,0,1,0,0x0,260,240,,0,0,
6946,202,12720,0,0,,0,1,0,0x0,255,235,,0,0,
6943,202,12718,0,0,,0,1,0,0x0,245,225,,0,0,
6940,202,12717,0,0,,0,1,0,0x0,245,225,,0,0,
6939,202,12716,0,0,,0,1,0,0x0,245,225,,0,0,
6938,202,12715,0,0,,0,1,0,0x0,205,205,,0,0,
8465,202,15628,0,0,,0,1,0,0x0,205,205,,0,0,
8464,202,15633,0,0,,0,1,0,0x0,205,205,,0,0,
5067,202,9271,0,0,,0,1,0,0x0,170,150,,0,0,
5066,202,9269,0,0,,0,1,0,0x0,175,150,,0,0,
4927,202,8895,0,0,,0,1,0,0x0,265,245,,0,0,
6867,202,12597,0,0,,0,1,0,0x0,250,230,,0,0,
6865,202,12595,0,0,,0,1,0,0x0,245,225,,0,0,
6862,202,12589,0,0,,0,1,0,0x0,235,195,,0,0,
6859,202,12586,0,0,,0,1,0,0x0,195,175,,0,0,
6857,202,12584,0,0,,0,1,0,0x0,190,150,,0,0,
6882,202,12656,0,0,,0,1,0,0x0,0,0,,0,0,
6880,202,12624,0,0,,0,1,0,0x0,290,270,,0,0,
6878,202,12621,0,0,,0,1,0,0x0,285,245,,0,0,
6877,202,12620,0,0,,0,1,0,0x0,280,260,,0,0,
6874,202,12617,0,0,,0,1,0,0x0,270,250,,0,0,
6873,202,12616,0,0,,0,1,0,0x0,265,245,,0,0,
6872,202,12615,0,0,,0,1,0,0x0,265,245,,0,0,
6871,202,12614,0,0,,0,1,0,0x0,260,240,,0,0,
6870,202,12607,0,0,,0,1,0,0x0,260,240,,0,0,
6866,202,12596,0,0,,0,1,0,0x0,250,210,,0,0,
6864,202,12594,0,0,,0,1,0,0x0,245,225,,0,0,
6863,202,12591,0,0,,0,1,0,0x0,240,200,,0,0,
6861,202,12590,0,0,,0,1,0,0x0,215,175,,0,0,
6858,202,12585,0,0,,0,1,0,0x0,195,175,,0,0,
6860,202,12587,0,0,,0,1,0,0x0,215,195,,0,0,
2466,202,3972,0,0,,0,1,0,0x0,240,200,,0,0,
2465,202,3971,0,0,,0,1,0,0x0,240,220,,0,0,
2464,202,3969,0,0,,0,1,0,0x0,240,220,,0,0,
2463,202,3968,0,0,,0,1,0,0x0,235,215,,0,0,
2462,202,3967,0,0,,0,1,0,0x0,230,190,,0,0,
2461,202,3966,0,0,,0,1,0,0x0,225,205,,0,0,
2460,202,3965,0,0,,0,1,0,0x0,225,185,,0,0,
2459,202,3979,0,0,,0,1,0,0x0,220,200,,0,0,
2457,202,3963,0,0,,0,1,0,0x0,215,175,,0,0,
2456,202,3962,0,0,,0,1,0,0x0,215,175,,0,0,
2455,202,3961,0,0,,0,1,0,0x0,210,170,,0,0,
2454,202,3960,0,0,,0,1,0,0x0,205,185,,0,0,
2453,202,3959,0,0,,0,1,0,0x0,200,180,,0,0,
2452,202,3958,0,0,,0,1,0,0x0,180,160,,0,0,
2451,202,3957,0,0,,0,1,0,0x0,195,175,,0,0,
2450,202,3956,0,0,,0,1,0,0x0,200,175,,0,0,
2449,202,3955,0,0,,0,1,0,0x0,200,175,,0,0,
2448,202,3954,0,0,,0,1,0,0x0,195,170,,0,0,
2447,202,3953,0,0,,0,1,0,0x0,195,145,,0,0,
2446,202,3952,0,0,,0,1,0,0x0,190,165,,0,0,
2445,202,3950,0,0,,0,1,0,0x0,190,140,,0,0,
2435,202,3978,0,0,,0,1,0,0x0,160,135,,0,0,
2433,202,3938,0,0,,0,1,0,0x0,155,105,,0,0,
2432,202,3937,0,0,,0,1,0,0x0,155,105,,0,0,
2431,202,3936,0,0,,0,1,0,0x0,155,130,,0,0,
2430,202,3934,0,0,,0,1,0,0x0,160,130,,0,0,
2429,202,3933,0,0,,0,1,0,0x0,160,130,,0,0,
2428,202,3932,0,0,,0,1,0,0x0,145,115,,0,0,
2427,202,3931,0,0,,0,1,0,0x0,105,90,,0,0,
2426,202,3930,0,0,,0,1,0,0x0,95,85,,0,0,
2425,202,3929,0,0,,0,1,0,0x0,95,85,,0,0,
2424,202,3928,0,0,,0,1,0,0x0,135,105,,0,0,
2423,202,3926,0,0,,0,1,0,0x0,125,95,,0,0,
2422,202,3973,0,0,,0,1,0,0x0,140,110,,0,0,
2421,202,3977,0,0,,0,1,0,0x0,120,90,,0,0,
2420,202,3925,0,0,,0,1,0,0x0,110,80,,0,0,
2419,202,3924,0,0,,0,1,0,0x0,110,80,,0,0,
2413,202,3918,0,0,,0,1,0,0x1,40,20,,0,0,
2414,202,3919,0,0,,0,1,0,0x1,60,30,,0,0,
2415,202,3920,0,0,,0,1,0,0x1,60,30,,0,0,
2418,202,3923,0,0,,0,1,0,0x0,90,60,,0,0,
2417,202,3922,0,0,,0,1,0,0x0,60,45,,0,0,
2412,202,4038,0,0,,0,1,12656,0x0,0,0,,0,0,
2411,202,4037,0,0,,0,1,4038,0x0,0,0,,0,0,
8570,203,2649,0,0,,0,1,14916,0x0,0,0,,0,1,
9713,203,17255,0,0,,0,1,17256,0x0,0,0,,0,4,
9712,203,17253,0,0,,0,1,17255,0x0,0,0,,0,1,
9628,203,17219,0,0,,0,1,0,0x2,0,0,,0,0,
9213,203,16697,0,0,,0,1,0,0x0,0,0,,0,28,
9212,203,1756,0,0,,0,1,16697,0x0,0,0,,0,23,
9211,203,1755,0,0,,0,1,1756,0x0,0,0,,0,18,
9210,203,1754,0,0,,0,1,1755,0x0,0,0,,0,13,
9209,203,1753,0,0,,0,1,1754,0x0,0,0,,0,8,
9208,203,1742,0,0,,0,1,1753,0x0,0,0,,0,3,
9722,203,17260,0,0,,0,1,17261,0x0,0,0,,0,24,
9720,203,17259,0,0,,0,1,17260,0x0,0,0,,0,20,
9717,203,17258,0,0,,0,1,17259,0x0,0,0,,0,16,
9715,203,17257,0,0,,0,1,17258,0x0,0,0,,0,12,
9714,203,17256,0,0,,0,1,17257,0x0,0,0,,0,8,
8573,203,14918,0,0,,0,1,14919,0x0,0,0,,0,15,
8571,203,14916,0,0,,0,1,14917,0x0,0,0,,0,5,
8503,203,8875,0,0,,0,1,0,0x2,0,0,,0,0,
9725,203,17261,0,0,,0,1,0,0x0,0,0,,0,28,
8575,203,14920,0,0,,0,1,14921,0x0,0,0,,0,25,
8576,203,14921,0,0,,0,1,0,0x0,0,0,,0,30,
8574,203,14919,0,0,,0,1,14920,0x0,0,0,,0,20,
8572,203,14917,0,0,,0,1,14918,0x0,0,0,,0,10,
4380,204,7812,0,0,,0,1,0,0x0,0,0,,0,0,
4382,204,7809,0,0,,0,1,7810,0x0,0,0,,0,0,
4383,204,7810,0,0,,0,1,7811,0x0,0,0,,0,0,
4384,204,7811,0,0,,0,1,11774,0x0,0,0,,0,0,
10038,204,17752,0,0,,0,1,0,0x0,0,0,,0,0,
10037,204,17751,0,0,,0,1,17752,0x0,0,0,,0,0,
10036,204,17750,0,0,,0,1,17751,0x0,0,0,,0,0,
10020,204,17735,0,0,,0,1,17750,0x0,0,0,,0,0,
10089,204,17854,0,0,,0,1,0,0x0,0,0,,0,0,
10088,204,17853,0,0,,0,1,17854,0x0,0,0,,0,0,
10087,204,17852,0,0,,0,1,17853,0x0,0,0,,0,0,
10086,204,17851,0,0,,0,1,17852,0x0,0,0,,0,0,
10085,204,17850,0,0,,0,1,17851,0x0,0,0,,0,0,
10560,204,18735,0,0,,0,1,0,0x2,0,0,,0,0,
10561,204,18742,0,0,,0,1,0,0x2,0,0,,0,0,
10535,204,18727,0,0,,0,1,0,0x2,0,0,,0,0,
10056,204,17767,0,0,,0,1,17850,0x0,0,0,,0,0,
6207,204,11775,0,0,,0,1,0,0x0,0,0,,0,0,
6206,204,11774,0,0,,0,1,11775,0x0,0,0,,0,0,
4381,204,3716,0,0,,0,1,7809,0x2,0,0,,0,0,
4385,205,7813,0,0,,0,1,11784,0x0,0,0,,0,0,
4388,205,7816,0,0,,0,1,11778,0x0,0,0,,0,0,
