long,long,long,long,float,float,float,flags,long,
3298,39,115,0,-4757.32714844,-3005.61474609,337.339141846,0x0,0,
3299,39,116,0,-4819.14648438,-3099.77758789,331.755737305,0x0,0,
3300,39,117,0,-4908.24462891,-3276.21435547,313.066131592,0x0,0,
3301,39,118,0,-5025.24511719,-3383.65014648,305.542633057,0x0,0,
3302,39,119,0,-5133.48339844,-3458.97583008,328.793060303,0x0,0,
3303,39,120,0,-5256.33007812,-3504.35107422,333.167480469,0x0,0,
3304,39,121,0,-5453.23046875,-3510.6105957,308.664916992,0x0,0,
3305,39,122,0,-5530.25439453,-3484.89086914,307.737731934,0x0,0,
3306,39,123,0,-5637.27783203,-3542.82080078,303.741729736,0x0,0,
3307,39,124,0,-5721.16503906,-3494.66088867,308.816711426,0x0,0,
3308,39,125,0,-5757.36035156,-3417.02539063,309.84161377,0x0,0,
3309,39,126,0,-5807.61572266,-3391.40405273,313.811920166,0x0,0,
3310,39,127,0,-5871.07763672,-3336.78515625,305.697509766,0x0,0,
3311,39,128,0,-5899.60400391,-3299.28808594,293.588287354,0x0,0,
3312,39,129,0,-5942.67724609,-3289.56542969,287.217193604,0x0,0,
3313,39,130,0,-6020.765625,-3307.76489258,269.399475098,0x0,0,
3314,39,131,0,-6170.17431641,-3383.5144043,252.145507813,0x0,0,
3315,39,132,0,-6334.10498047,-3397.37719727,248.731933594,0x0,0,
3316,39,133,0,-6439.33935547,-3353.3527832,249.699356079,0x0,0,
3317,39,134,0,-6554.54150391,-3354.97143555,271.550811768,0x0,0,
3318,39,135,0,-6739.45849609,-3249.37890625,251.956375122,0x0,0,
3319,39,136,0,-6777.21142578,-3108.79516602,257.579223633,0x0,0,
3320,39,137,0,-6705.88525391,-2998.64892578,271.880950928,0x0,0,
3321,39,138,0,-6663.54931641,-2881.05200195,249.676055908,0x0,0,
3322,39,139,0,-6687.15087891,-2712.58154297,250.240371704,0x0,0,
3323,39,140,0,-6624.12744141,-2632.67919922,272.326141357,0x0,0,
3324,39,141,0,-6611.81298828,-2539.45800781,282.42300415,0x0,0,
3325,39,142,0,-6638.89257812,-2415.29638672,264.699829102,0x0,0,
3326,39,143,0,-6619.90527344,-2334.9777832,264.695770264,0x0,0,
3327,39,144,0,-6613.79150391,-2251.6262207,252.143661499,0x0,0,
3328,39,145,0,-6631.66064453,-2184.76025391,248.143661499,0x0,0,
1814,40,0,0,-8850.41796875,497.322906494,111.389938354,0x0,0,
1815,40,1,0,-8868.43554688,484.383789063,112.808731079,0x0,0,
1816,40,2,0,-8920.06933594,444.406463623,121.919692993,0x0,0,
1817,40,3,0,-8973.16210938,439.050567627,116.410560608,0x0,0,
1818,40,4,0,-9050.90332031,388.391021729,154.408798218,0x0,0,
1819,40,5,0,-9140.9296875,358.205627441,159.221603394,0x0,0,
1820,40,6,0,-9324.50097656,369.001403809,131.186019897,0x0,0,
1821,40,7,0,-9477.16503906,450.604766846,120.084068298,0x0,0,
1822,40,8,0,-9586.390625,598.002624512,118.51978302,0x0,0,
1823,40,9,0,-9804.3359375,748.752807617,93.3785934448,0x0,0,
1832,40,10,0,-9961.20800781,747.286315918,50.1664886475,0x0,0,
1833,40,11,0,-10112.2353516,760.920166016,32.250541687,0x0,0,
1834,40,12,0,-10222.6298828,692.670593262,31.8963623047,0x0,0,
1835,40,13,0,-10313.8037109,721.724609375,31.6793346405,0x0,0,
2940,40,14,0,-10439.0888672,714.201477051,31.3049526215,0x0,0,
2941,40,15,0,-10538.7275391,646.025512695,32.2421569824,0x0,0,
2942,40,16,0,-10680.0908203,615.320678711,30.9958839417,0x0,0,
2943,40,17,0,-10816.3183594,617.604309082,28.8853111267,0x0,0,
2944,40,18,0,-10862.1806641,628.055786133,48.6411514282,0x0,0,
2945,40,19,0,-10917.0214844,603.745300293,28.8154296875,0x0,0,
2946,40,20,0,-11001.7070313,547.480285645,28.8154335022,0x0,0,
2947,40,21,0,-11077.1083984,459.711547852,28.8154296875,0x0,0,
2948,40,22,0,-11137.1904297,365.136444092,29.9163551331,0x0,0,
2949,40,23,0,-11212.7412109,304.237915039,27.8097305298,0x0,0,
2950,40,24,0,-11325.8164063,298.822052002,24.9463233948,0x0,0,
2951,40,25,0,-11397.6933594,279.828338623,19.0179405212,0x0,0,
2952,40,26,0,-11452.0917969,231.552841187,19.8625793457,0x0,0,
2953,40,27,0,-11536.1376953,64.182510376,18.8594074249,0x0,0,
2954,40,28,0,-11563.3652344,-95.593208313,20.2930698395,0x0,0,
2955,40,29,0,-11591.1494141,-173.167755127,20.3894367218,0x0,0,
2956,40,30,0,-11650.8886719,-254.45149231,17.2650775909,0x0,0,
2957,40,31,0,-11732.1669922,-336.878051758,16.9552154541,0x0,0,
2958,40,32,0,-11791.8359375,-410.633575439,43.1297798157,0x0,0,
2959,40,33,0,-11916.5820312,-411.623382568,22.128944397,0x0,0,
2960,40,34,0,-12082.7695313,-374.357421875,19.3509731293,0x0,0,
2961,40,35,0,-12166.2744141,-351.583343506,32.6333503723,0x0,0,
2962,40,36,0,-12239.2275391,-321.449981689,21.6624412537,0x0,0,
2963,40,37,0,-12324.703125,-298.519195557,19.0565280914,0x0,0,
2964,40,38,0,-12430.0507813,-293.586273193,19.8015842438,0x0,0,
2965,40,39,0,-12503.6376953,-221.208877563,19.2932910919,0x0,0,
2966,40,40,0,-12561.8466797,-125.62978363,18.9358558655,0x0,0,
2967,40,41,0,-12582.5517578,-36.0866966248,22.7635707855,0x0,0,
2968,40,42,0,-12587.8876953,0.994358003139,8.67207431793,0x0,0,
2969,40,43,0,-12642.0107422,64.424369812,12.9100437164,0x0,0,
2970,40,44,0,-12706.4775391,122.915039063,25.5518417358,0x0,0,
2999,40,45,0,-12797.4912109,151.514328003,26.3764438629,0x0,0,
3000,40,46,0,-12842.9707031,195.917648315,26.7042694092,0x0,0,
3001,40,47,0,-12906.5234375,215.810333252,23.045917511,0x0,0,
3002,40,48,0,-12974.953125,190.354171753,26.5396938324,0x0,0,
3003,40,49,0,-13015.8720703,207.907546997,28.6682395935,0x0,0,
3004,40,50,0,-13018.4316406,259.778747559,27.0337486267,0x0,0,
3005,40,51,0,-13037.0244141,316.289489746,28.0470294952,0x0,0,
3006,40,52,0,-13043.9316406,380.028320313,27.4949016571,0x0,0,
3007,40,53,0,-13133.1132813,389.282867432,22.2504768372,0x0,0,
3008,40,54,0,-13185.9501953,448.78994751,17.2536220551,0x0,0,
3009,40,55,0,-13196.6816406,517.117431641,8.74576663971,0x0,0,
3010,40,56,0,-13249.9443359,616.918518066,6.01304483414,0x0,0,
3011,40,57,0,-13250.1191406,714.862243652,20.3283615112,0x0,0,
3012,40,58,0,-13383.140625,790.380615234,8.40895462036,0x0,0,
3013,40,59,0,-13535.7998047,785.237060547,9.09539413452,0x0,0,
3014,40,60,0,-13695.2548828,723.081420898,9.19497871399,0x0,0,
3015,40,61,0,-13872.3310547,706.614013672,16.8594264984,0x0,0,
3016,40,62,0,-13963.9423828,656.696166992,16.30610466,0x0,0,
3017,40,63,0,-14082.4394531,637.057617188,19.9231681824,0x0,0,
3018,40,64,0,-14196.4453125,600.209960938,28.1052951813,0x0,0,
3019,40,65,0,-14266.9863281,533.430358887,49.9204597473,0x0,0,
3020,40,66,0,-14306.7148438,472.234375,37.1377220154,0x0,0,
3021,40,67,0,-14370.7275391,427.345275879,34.3747062683,0x0,0,
3022,40,68,0,-14430.9287109,429.505767822,41.0029258728,0x0,0,
3023,40,69,0,-14459.9619141,454.381072998,40.2565040588,0x0,0,
3024,40,70,0,-14474.3994141,465.5390625,39.2552070618,0x0,0,
1836,41,0,0,-14475.6298828,462.627716064,37.3645515442,0x0,0,
1837,41,1,0,-14422.0371094,420.02822876,39.9752006531,0x0,0,
1838,41,2,0,-14347.5742188,448.044830322,44.8674468994,0x0,0,
1839,41,3,0,-14270.15625,556.415466309,53.4171333313,0x0,0,
1840,41,4,0,-14155.7119141,680.297729492,17.654296875,0x0,0,
1841,41,5,0,-13954.3613281,660.296691895,13.4337568283,0x0,0,
1842,41,6,0,-13876.7050781,645.889648438,25.0065670013,0x0,0,
1843,41,7,0,-13751.5791016,639.712158203,21.6362190247,0x0,0,
1844,41,8,0,-13668.5556641,656.161682129,13.7301912308,0x0,0,
1845,41,9,0,-13567.4638672,739.897338867,12.9387731552,0x0,0,
1846,41,10,0,-13494.1689453,779.418762207,12.1175880432,0x0,0,
1847,41,11,0,-13368.4521484,780.571899414,10.6786546707,0x0,0,
1848,41,12,0,-13318.1689453,724.239074707,9.05343055725,0x0,0,
1849,41,13,0,-13298.7939453,620.760009766,8.89053153992,0x0,0,
1850,41,14,0,-13193.8984375,516.635864258,12.6556520462,0x0,0,
2971,41,15,0,-13005.7890625,473.660491943,22.4042835236,0x0,0,
2972,41,16,0,-12871.4384766,473.189239502,11.9658031464,0x0,0,
2973,41,17,0,-12742.1767578,354.144439697,8.69730472565,0x0,0,
2974,41,18,0,-12532.4033203,346.470336914,6.64431095123,0x0,0,
2975,41,19,0,-12405.6982422,422.546722412,13.4132843018,0x0,0,
2976,41,20,0,-12248.578125,430.83984375,19.0888385773,0x0,0,
2977,41,21,0,-12104.0869141,374.480255127,16.8857917786,0x0,0,
2978,41,22,0,-11950.5019531,331.643005371,29.7076816559,0x0,0,
2979,41,23,0,-11865.2607422,297.575622559,23.9972248077,0x0,0,
2980,41,24,0,-11775.2675781,221.950408936,27.4228363037,0x0,0,
2981,41,25,0,-11723.8554688,172.735076904,46.238079071,0x0,0,
2982,41,26,0,-11672.8857422,128.190872192,27.9808654785,0x0,0,
2983,41,27,0,-11638.7304688,101.669166565,21.608423233,0x0,0,
2984,41,28,0,-11591.2568359,103.329429626,21.720790863,0x0,0,
2985,41,29,0,-11562.6025391,122.009872437,25.8652515411,0x0,0,
2986,41,30,0,-11445.8017578,230.708770752,18.8412876129,0x0,0,
2987,41,31,0,-11376.5283203,294.80670166,20.5498218536,0x0,0,
2988,41,32,0,-11243.3632813,299.92855835,26.8644676208,0x0,0,
2989,41,33,0,-11125.9892578,380.867828369,30.5087623596,0x0,0,
2990,41,34,0,-11044.71875,499.59375,33.7041015625,0x0,0,
2991,41,35,0,-10939.875,590.292358398,36.8166542053,0x0,0,
2992,41,36,0,-10863.9082031,621.287536621,44.6039352417,0x0,0,
2993,41,37,0,-10753.3701172,617.452697754,52.8267402649,0x0,0,
2994,41,38,0,-10617.3662109,627.067504883,52.826751709,0x0,0,
2995,41,39,0,-10502.5390625,666.763671875,52.8178977966,0x0,0,
2996,41,40,0,-10401.8701172,723.561645508,52.8178939819,0x0,0,
2997,41,41,0,-10220.2431641,763.16973877,53.0101852417,0x0,0,
2998,41,42,0,-10080.7666016,765.302429199,62.4806175232,0x0,0,
3025,41,43,0,-9889.79394531,723.085510254,88.2136077881,0x0,0,
3026,41,44,0,-9782.27050781,646.691467285,101.986236572,0x0,0,
3027,41,45,0,-9682.26757813,474.250152588,114.868721008,0x0,0,
3028,41,46,0,-9557.75488281,377.927246094,123.645332336,0x0,0,
3029,41,47,0,-9368.48925781,363.686157227,132.714324951,0x0,0,
3030,41,48,0,-9203.37890625,332.462554932,137.945846558,0x0,0,
3031,41,49,0,-9077.81054688,421.88671875,144.67364502,0x0,0,
3032,41,50,0,-8960.91210938,411.84765625,115.834648132,0x0,0,
3033,41,51,0,-8912.08203125,422.279785156,131.804138184,0x0,0,
3034,41,52,0,-8852.72167969,462.789611816,112.842376709,0x0,0,
3035,41,53,0,-8834.52441406,479.571228027,110.17149353,0x0,0,
1875,42,0,1,1679.20751953,-4316.32128906,61.1654663086,0x0,0,
1876,42,1,1,1657.24353027,-4292.71191406,69.1654663086,0x0,0,
1877,42,2,1,1615.16308594,-4255.78173828,65.1654663086,0x0,0,
1878,42,3,1,1598.18481445,-4181.30908203,63.0743560791,0x0,0,
1879,42,4,1,1642.14819336,-4124.29150391,67.0743560791,0x0,0,
1880,42,5,1,1744.1529541,-4078.53735352,60.8844070435,0x0,0,
1881,42,6,1,1761.77929688,-3978.1796875,86.4159164429,0x0,0,
1882,42,7,1,1714.64819336,-3907.625,94.5231246948,0x0,0,
1883,42,8,1,1584.67834473,-3869.22045898,71.3379440308,0x0,0,
1884,42,9,1,1465.0612793,-3859.37768555,46.7194404602,0x0,0,
1885,42,10,1,1315.56115723,-3869.40942383,38.384853363,0x0,0,
1886,42,11,1,1165.49633789,-3799.10253906,42.361946106,0x0,0,
1887,42,12,1,1050.6151123,-3706.85473633,37.6727485657,0x0,0,
1888,42,13,1,1038.43664551,-3597.2824707,60.9747848511,0x0,0,
1889,42,14,1,1097.48535156,-3473.0324707,91.328453064,0x0,0,
1890,42,15,1,1098.64099121,-3239.43676758,101.675453186,0x0,0,
1891,42,16,1,1001.62780762,-3135.4453125,114.496406555,0x0,0,
1892,42,17,1,932.901916504,-2900.33105469,99.6669769287,0x0,0,
1893,42,18,1,734.99786377,-2668.35668945,99.6666641235,0x0,0,
1894,42,19,1,694.35723877,-2415.89038086,102.681976318,0x0,0,
1895,42,20,1,684.020385742,-2178.99707031,102.077232361,0x0,0,
1896,42,21,1,614.597961426,-1981.50024414,101.698928833,0x0,0,
1897,42,22,1,490.540649414,-1883.06335449,99.9558105469,0x0,0,
1898,42,23,1,291.00579834,-1826.43249512,99.6666641235,0x0,0,
1974,42,24,1,243.430175781,-1700.2890625,101.005889893,0x0,0,
1975,42,25,1,-34.1261940002,-1666.32275391,99.6832046509,0x0,0,
1976,42,26,1,-169.001739502,-1629.07226563,101.460586548,0x0,0,
2442,42,27,1,-404.827697754,-1610.33312988,100.707427979,0x0,0,
2443,42,28,1,-466.534942627,-1500.31921387,101.67225647,0x0,0,
2444,42,29,1,-463.77355957,-1366.7623291,118.159042358,0x0,0,
2445,42,30,1,-497.926422119,-1299.78955078,161.866073608,0x0,0,
2446,42,31,1,-634.828918457,-1280.48864746,228.732284546,0x0,0,
2447,42,32,1,-768.926452637,-1214.97814941,185.070510864,0x0,0,
2448,42,33,1,-869.684265137,-1133.27661133,149.915359497,0x0,0,
2449,42,34,1,-1097.46679688,-901.163208008,27.7051544189,0x0,0,
2450,42,35,1,-1298.74804688,-598.075195313,-45.4191436768,0x0,0,
2451,42,36,1,-1365.20056152,-363.815917969,-25.4616527557,0x0,0,
2452,42,37,1,-1195.95202637,-218.968215942,86.4365844727,0x0,0,
2453,42,38,1,-1042.98828125,-128.161575317,145.145233154,0x0,0,
2454,42,39,1,-1050.35498047,-52.4290924072,172.531814575,0x0,0,
2455,42,40,1,-1137.09179688,17.6000976563,183.419815063,0x0,0,
2456,42,41,1,-1196.80236816,29.573513031,180.399993896,0x0,0,
1851,43,0,1,-1197.02502441,31.04296875,180.062225342,0x0,0,
1852,43,1,1,-1221.88928223,36.5939674377,182.908355713,0x0,0,
1853,43,2,1,-1257.68078613,63.0399856567,171.131744385,0x0,0,
1854,43,3,1,-1329.74389648,178.592941284,157.015289307,0x0,0,
1855,43,4,1,-1528.0111084,-2.08387589455,28.6510868073,0x0,0,
1856,43,5,1,-1673.20703125,-3.97726798058,4.32080078125,0x0,0,
1857,43,6,1,-1767.56164551,-231.317825317,-1.42415702343,0x0,0,
1858,43,7,1,-2033.32531738,-367.606231689,18.4170322418,0x0,0,
1859,43,8,1,-2289.21020508,-685.254760742,16.2447738647,0x0,0,
1860,43,9,1,-2206.09545898,-932.17980957,10.5166406631,0x0,0,
1861,43,10,1,-2320.52954102,-1119.13049316,0.330868989229,0x0,0,
1862,43,11,1,-2399.64086914,-1432.24133301,31.814283371,0x0,0,
1863,43,12,1,-2398.20507813,-1535.26611328,117.61328125,0x0,0,
1864,43,13,1,-2412.76782227,-1708.93359375,120.830581665,0x0,0,
1865,43,14,1,-2355.09472656,-1933.86486816,103.893661499,0x0,0,
1866,43,15,1,-2223.12792969,-2108.69702148,127.40448761,0x0,0,
1867,43,16,1,-2035.74853516,-2196.22607422,156.197021484,0x0,0,
1868,43,17,1,-1807.73303223,-2372.68237305,139.666976929,0x0,0,
1869,43,18,1,-1701.89819336,-2493.10327148,120.17666626,0x0,0,
1870,43,19,1,-1658.19384766,-2570.47875977,102.575622559,0x0,0,
1871,43,20,1,-1669.31970215,-2637.91625977,90.5756225586,0x0,0,
1872,43,21,1,-1714.85314941,-2674.7121582,86.5756149292,0x0,0,
1873,43,22,1,-1739.64904785,-2726.68823242,86.5756225586,0x0,0,
1874,43,23,1,-1772.47546387,-2799.36254883,86.5756149292,0x0,0,
1981,43,24,1,-1713.06164551,-2876.31835937,86.5938262939,0x0,0,
1982,43,25,1,-1733.16430664,-2980.77441406,87.1998062134,0x0,0,
2403,43,26,1,-1789.89196777,-3055.62353516,86.6148452759,0x0,0,
2404,43,27,1,-1840.06970215,-3222.37768555,86.1295852661,0x0,0,
2405,43,28,1,-1928.56726074,-3400.76220703,72.9639663696,0x0,0,
2406,43,29,1,-1942.65710449,-3613.59082031,69.4564056396,0x0,0,
2407,43,30,1,-1949.79467773,-3729.94238281,10.4437265396,0x0,0,
2408,43,31,1,-1841.03564453,-3875.4753418,7.54303216934,0x0,0,
2409,43,32,1,-1732.22570801,-3966.28857422,7.54303216934,0x0,0,
2410,43,33,1,-1458.39758301,-4051.9987793,7.54303216934,0x0,0,
2411,43,34,1,-1261.20361328,-4082.63989258,7.54263877869,0x0,0,
2412,43,35,1,-1032.71142578,-4066.6472168,7.54265022278,0x0,0,
2413,43,36,1,-834.328125,-4000.17919922,7.54263496399,0x0,0,
2414,43,37,1,-751.064025879,-3969.39233398,34.0343513489,0x0,0,
2415,43,38,1,-520.934265137,-3882.71313477,36.2029304504,0x0,0,
2416,43,39,1,-185.33442688,-3749.62207031,35.5042304993,0x0,0,
2418,43,40,1,-35.7669258118,-3757.06518555,24.7936077118,0x0,0,
2419,43,41,1,316.843109131,-3762.0612793,21.6064147949,0x0,0,
2420,43,42,1,426.266723633,-3820.30566406,27.727481842,0x0,0,
2421,43,43,1,560.836791992,-3877.07470703,28.3367729187,0x0,0,
2422,43,44,1,629.447937012,-3860.40551758,28.2625427246,0x0,0,
2423,43,45,1,696.20880127,-3894.58935547,24.5767154694,0x0,0,
2424,43,46,1,855.355163574,-3881.22192383,46.3191642761,0x0,0,
2425,43,47,1,1072.83630371,-3823.31176758,41.5788078308,0x0,0,
2426,43,48,1,1316.94677734,-3864.71875,39.1166687012,0x0,0,
2427,43,49,1,1517.94372559,-3910.96801758,46.7659301758,0x0,0,
2428,43,50,1,1584.1427002,-3873.47485352,85.6690139771,0x0,0,
2429,43,51,1,1679.61694336,-3925.92358398,94.5071105957,0x0,0,
2430,43,52,1,1718.65380859,-4023.83862305,67.9274139404,0x0,0,
2431,43,53,1,1680.74633789,-4093.44262695,55.0768508911,0x0,0,
2432,43,54,1,1597.90893555,-4120.37402344,55.3524589539,0x0,0,
2433,43,55,1,1576.70239258,-4186.265625,59.0780525208,0x0,0,
2436,43,56,1,1605.2175293,-4270.36962891,61.381111145,0x0,0,
2437,43,57,1,1582.64733887,-4342.01464844,49.1654663086,0x0,0,
2438,43,58,1,1617.30114746,-4405.49121094,53.1654663086,0x0,0,
2439,43,59,1,1673.51843262,-4408.90478516,61.1654663086,0x0,0,
2440,43,60,1,1713.16699219,-4364.80761719,65.1654663086,0x0,0,
2441,43,61,1,1705.20544434,-4323.82714844,66.9230041504,0x0,0,
3417,43,62,1,1679.39733887,-4317.00537109,61.1654663086,0x0,0,
1900,44,0,1,-441.253662109,-2597.93041992,100.013153076,0x0,0,
1901,44,1,1,-427.594085693,-2568.69702148,109.130737305,0x0,0,
1902,44,2,1,-407.876098633,-2517.52050781,124.972587585,0x0,0,
1903,44,3,1,-396.890533447,-2354.08886719,102.837501526,0x0,0,
1904,44,4,1,-435.071166992,-2198.30322266,139.530349731,0x0,0,
1905,44,5,1,-449.392150879,-2050.79467773,103.666656494,0x0,0,
1906,44,6,1,-634.344482422,-1901.34484863,105.605453491,0x0,0,
1907,44,7,1,-831.230041504,-1839.59960938,111.441513062,0x0,0,
1908,44,8,1,-1004.43267822,-1862.32788086,111.61807251,0x0,0,
1909,44,9,1,-1260.01538086,-1959.37976074,110.522842407,0x0,0,
1910,44,10,1,-1503.37109375,-1987.94384766,103.666633606,0x0,0,
1911,44,11,1,-1745.27844238,-1852.40539551,104.145469666,0x0,0,
1912,44,12,1,-1967.06420898,-1866.47375488,104.04132843,0x0,0,
1913,44,13,1,-2102.56323242,-1835.09741211,103.741493225,0x0,0,
1914,44,14,1,-2215.56567383,-1718.72253418,119.743652344,0x0,0,
1915,44,15,1,-2263.05078125,-1508.05126953,120.709228516,0x0,0,
1916,44,16,1,-2263.63061523,-1258.82434082,32.6755104065,0x0,0,
1917,44,17,1,-2139.02441406,-1059.58422852,28.6493053436,0x0,0,
1918,44,18,1,-1928.71728516,-937.471923828,37.7072677612,0x0,0,
2391,44,19,1,-1814.46411133,-819.285705566,26.4272823334,0x0,0,
2392,44,20,1,-1743.97485352,-617.314758301,0.994089007378,0x0,0,
2393,44,21,1,-1600.42199707,-466.731231689,-22.2573547363,0x0,0,
2394,44,22,1,-1415.9786377,-392.063812256,-27.1836986542,0x0,0,
2395,44,23,1,-1300.72033691,-333.46685791,39.515335083,0x0,0,
2396,44,24,1,-1139.56103516,-334.848907471,145.69631958,0x0,0,
2397,44,25,1,-1040.14807129,-276.332427979,203.030349731,0x0,0,
2398,44,26,1,-1009.67297363,-137.771484375,211.776443481,0x0,0,
2399,44,27,1,-1033.88354492,2.07101798058,184.005813599,0x0,0,
2400,44,28,1,-1155.98596191,23.522190094,181.721755981,0x0,0,
2401,44,29,1,-1197.12341309,30.3279628754,180.399993896,0x0,0,
1936,45,0,1,-439.217132568,-2596.11108398,99.8773803711,0x0,0,
1937,45,1,1,-476.954986572,-2694.71875,107.317756653,0x0,0,
1938,45,2,1,-740.045349121,-3069.38183594,119.666976929,0x0,0,
1939,45,3,1,-787.46661377,-3251.57739258,118.589256287,0x0,0,
1940,45,4,1,-708.280151367,-3466.06762695,123.664009094,0x0,0,
1941,45,5,1,-345.908111572,-3599.52954102,124.147926331,0x0,0,
1942,45,6,1,87.7891693115,-3688.66333008,58.428276062,0x0,0,
1943,45,7,1,369.455780029,-3721.38989258,51.0878639221,0x0,0,
1944,45,8,1,970.545227051,-3754.15283203,47.7618331909,0x0,0,
1945,45,9,1,1200.88525391,-3835.13989258,53.121837616,0x0,0,
1946,45,10,1,1624.75598145,-3846.55297852,97.8957138062,0x0,0,
1947,45,11,1,1699.68798828,-3953.65161133,95.5896606445,0x0,0,
1978,45,12,1,1724.99145508,-4051.82641602,82.2137069702,0x0,0,
1979,45,13,1,1590.73376465,-4126.82128906,77.119644165,0x0,0,
1980,45,14,1,1571.34094238,-4191.93212891,75.0798721313,0x0,0,
1983,45,15,1,1617.83520508,-4272.81542969,65.1657180786,0x0,0,
3416,45,16,1,1677.56591797,-4316.35400391,65.1654663086,0x0,0,
1919,46,0,1,-1196.96533203,29.8345279694,180.399993896,0x0,0,
1920,46,1,1,-1220.10839844,35.5129127502,183.353729248,0x0,0,
1921,46,2,1,-1279.94750977,29.5126953125,168.040344238,0x0,0,
1922,46,3,1,-1380.36169434,-51.387588501,174.033432007,0x0,0,
1923,46,4,1,-1420.06896973,-110.423072815,190.934143066,0x0,0,
1924,46,5,1,-1444.26306152,-172.885742188,170.019714355,0x0,0,
1925,46,6,1,-1518.75427246,-277.911254883,56.4587974548,0x0,0,
1926,46,7,1,-1633.1282959,-500.175689697,-10.5340013504,0x0,0,
1927,46,8,1,-1933.38146973,-600.722473145,20.6156463623,0x0,0,
1928,46,9,1,-2037.45056152,-837.703979492,9.02625846863,0x0,0,
1929,46,10,1,-2110.92626953,-1044.48620605,34.3151817322,0x0,0,
1930,46,11,1,-2355.29541016,-1160.84240723,11.9303274155,0x0,0,
1931,46,12,1,-2343.43359375,-1502.51782227,59.8574295044,0x0,0,
1932,46,13,1,-2350.06982422,-1659.61608887,94.5656814575,0x0,0,
1933,46,14,1,-2219.89819336,-1848.59118652,107.856506348,0x0,0,
1934,46,15,1,-2034.32092285,-1903.11633301,110.670967102,0x0,0,
1935,46,16,1,-1871.16015625,-2044.28295898,107.666976929,0x0,0,
2380,46,17,1,-1668.42358398,-2066.21801758,110.27633667,0x0,0,
2381,46,18,1,-1391.41906738,-2124.78833008,108.558570862,0x0,0,
2382,46,19,1,-1270.43103027,-2215.671875,110.491577148,0x0,0,
2383,46,20,1,-1198.78259277,-2371.27001953,108.527023315,0x0,0,
2384,46,21,1,-1001.3057251,-2434.20922852,104.986778259,0x0,0,
